
---------- Begin Simulation Statistics ----------
simSeconds                                   2.696300                       # Number of seconds simulated (Second)
simTicks                                 2696300457470                       # Number of ticks simulated (Tick)
finalTick                                2696300457470                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1402.12                       # Real time elapsed on the host (Second)
hostTickRate                               1923011089                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8660048                       # Number of bytes of host memory used (Byte)
simInsts                                    265600347                       # Number of instructions simulated (Count)
simOps                                      501612350                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   189427                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     357752                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                         13333                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        202227591                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.761398                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.313373                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       671529643                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     3778                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      619218725                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                3200165                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            169921060                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         301360271                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 730                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           201669831                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.070458                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.867945                       # Number of insts issued each cycle (Count)
system.membus.pktSize_system.cpu.l1d.mem_side_port::total    772919296                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize_system.cpu.l1i.mem_side_port::system.mem_ctrl.port    560154816                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize_system.cpu.l1i.mem_side_port::total    560154816                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize::total               1333074112                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.snoops                               15                       # Total snoops (Count)
system.membus.snoopTraffic                        960                       # Total snoop traffic (Byte)
system.membus.snoopFanout::samples           18759934                       # Request fanout histogram (Count)
system.membus.snoopFanout::mean              0.000540                       # Request fanout histogram (Count)
system.membus.snoopFanout::stdev             0.023230                       # Request fanout histogram (Count)
system.membus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
system.membus.snoopFanout::0                 18749805     99.95%     99.95% # Request fanout histogram (Count)
system.membus.snoopFanout::1                    10129      0.05%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::2                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::overflows                0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::min_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::max_value                1                       # Request fanout histogram (Count)
system.membus.snoopFanout::total             18759934                       # Request fanout histogram (Count)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED 2696300457470                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.reqLayer2.occupancy        668950255635                       # Layer occupancy (ticks) (Tick)
system.membus.reqLayer2.utilization               0.2                       # Layer utilization (Ratio)
system.membus.respLayer2.occupancy       680274587780                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer2.utilization              0.3                       # Layer utilization (Ratio)
system.membus.respLayer3.occupancy       595539226532                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer3.utilization              0.2                       # Layer utilization (Ratio)
system.membus.snoop_filter.totRequests       37519707                       # Total number of requests made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleRequests     18759774                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiRequests        10128                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.membus.snoop_filter.totSnoops                0                       # Total number of snoops made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.workload.inst.arm                            0                       # number of arm instructions executed (Count)
system.workload.inst.quiesce                        0                       # number of quiesce instructions executed (Count)

---------- End Simulation Statistics   ----------

---------- Begin Simulation Statistics ----------
simSeconds                                   0.137366                       # Number of seconds simulated (Second)
simTicks                                 137366339089                       # Number of ticks simulated (Tick)
finalTick                                2833666796559                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     80.30                       # Real time elapsed on the host (Second)
hostTickRate                               1710712033                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8660048                       # Number of bytes of host memory used (Byte)
simInsts                                    277168207                       # Number of instructions simulated (Count)
simOps                                      522120765                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                  3451751                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                    6502299                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                         13333                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         10302733                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.890634                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.122795                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        36246419                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       41                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       31615730                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 185974                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             15738036                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          27169155                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  14                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            10302691                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.068687                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.980715                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   3792412     36.81%     36.81% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    672925      6.53%     43.34% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    673117      6.53%     49.87% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    755818      7.34%     57.21% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    700286      6.80%     64.01% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    847872      8.23%     72.24% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    915473      8.89%     81.12% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    762529      7.40%     88.52% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                   1182259     11.48%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              10302691                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  321406     42.33%     42.33% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     42.33% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     42.33% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     42.33% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     42.33% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     42.33% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     42.33% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     42.33% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%     42.33% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                    0      0.00%     42.33% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%     42.33% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAdd                      0      0.00%     42.33% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAddAcc                   0      0.00%     42.33% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAlu                      0      0.00%     42.33% # attempts to use FU when none available (Count)
